publisheddate,keyword,engagement_view,engagement_comment,engagement_share,engagement_like,engagement_love,engagement_sad,engagement_wow,engagement_angry
2025-05-07 18:12:01,677b7d38054b92e7d2682612,0,128,26,2574,31,0,4,0
2025-05-07 12:00:09,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-07 10:30:04,677b7d38054b92e7d2682612,0,109,20,2094,33,0,7,0
2025-05-08 01:38:34,677b7d38054b92e7d2682612,6733,7,5,164,15,0,0,0
2025-05-07 18:41:55,671b657b6dc858aa8fb90ccd,0,1,2,18,0,0,0,0
2025-05-07 20:59:51,677b7d38054b92e7d2682612,0,0,0,0,0,0,0,0
2025-05-07 18:55:19,671b657b6dc858aa8fb90ccd,0,0,1,0,0,0,0,0
2025-05-07 19:16:18,671b657b6dc858aa8fb90ccd,22907,47,52,1871,475,0,1,0
2025-05-07 12:00:10,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-07 21:42:38,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,27,56,507,0,2,5,1
2025-05-07 18:00:26,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,5,91,804,4,0,4,2
2025-05-07 18:03:25,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",44618,12,48,710,120,0,2,0
2025-05-07 13:48:32,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,1,9,0,0,0,0
2025-05-07 21:45:40,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_6818a9dd12843bed5fe3dd60",0,48,117,1202,1691,1,2,0
2025-05-07 13:08:15,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",8141,0,0,9,0,0,0,0
2025-05-07 14:03:22,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,10,0,0,0,0,0
2025-05-07 13:00:05,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,1,1,55,1,0,0,0
2025-05-07 17:26:13,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",717,1,0,9,0,0,0,0
2025-05-07 16:33:41,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",2697,1,26,42,9,0,0,0
2025-05-07 22:21:47,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",37731,11,6,550,15,0,0,0
2025-05-07 18:05:10,677b7d38054b92e7d2682612,0,2,9,64,1,0,2,0
2025-05-07 20:56:15,67a5b2a163b8fc3a5270bb5b,0,0,0,8,0,0,0,0
2025-05-07 17:16:43,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,1,3,44,3,0,0,0
2025-05-07 12:00:15,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-07 11:30:41,677b7d38054b92e7d2682612,0,0,0,6,0,0,0,0
2025-05-07 21:09:24,677b7d38054b92e7d2682612,0,0,1,103,6,0,0,0
2025-05-07 19:04:50,,0,0,5,86,1,7,0,0
2025-05-07 15:35:37,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,1,5,0,0,1,0
2025-05-07 18:49:40,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,5,15,0,0,0,0
2025-05-07 18:17:29,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",14748,10,3,310,11,0,0,0
2025-05-07 19:16:16,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",2167,2,6,19,0,0,0,0
2025-05-07 14:22:39,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,1,0,0,0,0
2025-05-07 08:26:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,12,31,0,0,0,0
2025-05-07 12:10:24,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,0,0,4,0,0,0,0
2025-05-07 19:30:45,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",1052,0,0,10,0,0,0,0
2025-05-07 20:25:27,677b7d38054b92e7d2682612,0,0,0,4,0,0,0,0
2025-05-07 13:43:27,677b7d38054b92e7d2682612,0,3,1,64,0,20,0,0
2025-05-07 11:13:12,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,0,0,2,0,0,0,0
2025-05-07 12:09:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c_672435616dc858aa8fea0bc6",0,0,1,5,2,0,0,0
2025-05-07 21:25:20,677b7d38054b92e7d2682612,0,9,3,203,0,0,1,0
2025-05-07 08:34:35,677b7d38054b92e7d2682612,0,17,4,104,1,0,0,0
2025-05-07 11:10:34,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,0,0,2,0,0,0,0
2025-05-07 16:01:10,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,5,0,0,0,0
2025-05-07 20:16:06,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,2,23,0,0,0,0
2025-05-07 19:01:41,,8396,28,4,130,0,1,2,0
2025-05-07 10:58:12,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,0,0,2,0,0,0,0
2025-05-07 10:00:51,671b657b6dc858aa8fb90ccd,0,0,3,6,0,0,0,0
2025-05-07 23:42:42,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,3,42,278,46,0,0,0
2025-05-07 19:01:16,,9861,11,8,278,0,1,3,0
2025-05-07 11:41:33,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,2,0,0,0,0
2025-05-07 19:01:28,677b7d38054b92e7d2682612,3453,0,2,134,1,0,0,0
2025-05-07 17:29:10,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715daab6dc858aa8f94b1d5",0,4,3,4,1,0,0,0
2025-05-07 16:00:05,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,102,1,0,0,0
2025-05-07 14:20:09,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,1,0,0,0,0
2025-05-06 20:51:56,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 671b657b6dc858aa8fb90ccd, 675a94104ea656c7061d6994",0,1,4,18,0,0,0,0
2025-05-07 17:20:16,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,9,0,0,0,0
2025-05-07 15:10:19,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,0,0,0,0,0
2025-05-07 13:20:57,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,7,0,0,0,0
2025-05-07 19:55:00,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,257,10,467,7,2,7,25
2025-05-07 17:02:04,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,1,12,0,0,0,0
2025-05-07 19:00:44,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,7,59,0,0,0,0
2025-05-07 16:00:00,"6792168e63b8fc3a5239de7d, 6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,0,11,24,1,0,0,0
2025-05-07 19:00:05,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e, 6712337860d187c89f968c13_671237fd60d187c89f96a970, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,10,0,0,1,0
2025-05-08 00:43:49,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,26,5,0,0,0
2025-05-07 19:14:08,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",6857,24,13,238,35,1,0,0
2025-05-07 11:30:04,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,5,0,0,0,0
2025-05-07 18:03:22,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",38967,5,4,894,35,0,0,0
2025-05-07 23:45:06,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,0,2,203,5,0,1,0
2025-05-07 19:09:49,677b7d38054b92e7d2682612,0,132,174,1161,242,2,9,4
2025-05-07 10:00:00,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,1,3,0,0,0,0
2025-05-07 12:59:26,671b657b6dc858aa8fb90ccd,0,1,6,147,15,0,1,0
2025-05-07 14:27:22,677b7d38054b92e7d2682612,0,0,0,0,0,0,0,0
2025-05-07 19:25:33,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,22,29,1868,2,0,4,1
2025-05-07 22:30:31,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,72,71,729,3,4,3,2
2025-05-07 10:06:19,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e, 675a94104ea656c7061d6994",0,0,0,3,0,0,0,0
2025-05-07 14:59:19,677b7d38054b92e7d2682612,0,13,2,374,33,0,0,0
2025-05-07 18:02:15,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,4,2,137,0,0,0,0
2025-05-07 18:45:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,0,1,168,1,0,0,0
2025-05-07 19:01:04,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,115,1,76,1,1,1,0
2025-05-07 17:31:39,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,12,36,2,0,0,0
2025-05-07 14:37:39,671b657b6dc858aa8fb90ccd,0,0,0,3,0,0,0,0
2025-05-07 15:00:21,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,6,3,0,0,20
2025-05-07 15:32:57,677b7d38054b92e7d2682612,0,3,2,34,0,0,1,0
2025-05-07 19:41:44,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,1,1,111,7,0,0,0
2025-05-07 19:28:33,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",17574,0,2,71,1,0,0,0
2025-05-07 21:33:47,677b7d38054b92e7d2682612,5393,5,24,157,2,0,0,0
2025-05-07 12:15:55,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",6060,0,0,25,1,0,0,0
2025-05-07 19:22:57,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,0,0,0,0,0
2025-05-07 10:08:24,671b657b6dc858aa8fb90ccd,0,1,5,15,1,0,0,0
2025-05-07 22:33:53,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,6,12,195,19,1,2,0
2025-05-07 20:02:11,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,7,28,0,0,0,0
2025-05-07 19:41:09,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",33,0,0,1,0,0,0,0
2025-05-07 14:08:25,671b657b6dc858aa8fb90ccd,0,0,3,11,1,0,0,0
2025-05-07 20:56:51,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,0,0,0,0,0,0,0
2025-05-07 20:30:20,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",14970,37,41,234,4,1,1,2
2025-05-07 19:10:08,"6792168e63b8fc3a5239de7d, 677b7d38054b92e7d2682612",0,0,2,5,0,0,0,0
2025-05-07 15:13:18,677b7d38054b92e7d2682612,0,3,1,95,7,0,0,0
2025-05-07 19:37:45,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,0,0,0,0,0
2025-05-07 20:20:42,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_6818a9dd12843bed5fe3dd60",0,49,93,1296,1971,0,1,0
2025-05-07 22:15:04,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,5,1,130,0,1,1,0
2025-05-07 19:30:44,677b7d38054b92e7d2682612,2450,0,1,42,0,0,0,0
2025-05-07 14:00:12,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-07 20:26:38,,3764,15,1,41,1,0,0,0
2025-05-07 20:55:04,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,5,3,144,0,1,1,0
2025-05-07 12:00:10,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-07 23:48:51,,0,136,40,1636,1,11,25,3
2025-05-07 20:17:05,,22524,49,23,473,6,0,2,1
2025-05-07 20:35:01,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,14,0,97,0,11,0,32
2025-05-07 09:52:36,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",128,0,0,1,0,0,0,0
2025-05-07 11:55:35,677b7d38054b92e7d2682612,0,1,0,20,0,0,0,0
2025-05-07 13:20:10,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,0,1,0,0,0,0
2025-05-07 21:42:09,677b7d38054b92e7d2682612,0,0,0,1,0,0,0,0
2025-05-07 07:30:02,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,0,1,0,0,0,0
2025-05-07 23:55:35,,6617,7,0,102,0,0,1,0
2025-05-07 13:49:50,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,0,0,0,0,0,0,0
2025-05-07 19:14:23,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",1263,0,0,21,4,0,0,0
2025-05-07 14:39:13,677b7d38054b92e7d2682612,0,1,2,148,1,75,0,0
2025-05-07 11:00:01,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e, 671b657b6dc858aa8fb90ccd",0,0,0,1,0,0,0,0
2025-05-07 19:40:42,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",11897,3,9,521,8,0,0,0
2025-05-07 21:24:42,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,7,0,0,0,0
2025-05-07 20:00:23,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",80890,29,6,1444,19,0,0,0
2025-05-07 23:52:11,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",75758,6,26,722,345,0,3,0
2025-05-07 19:14:32,677b7d38054b92e7d2682612,0,9,22,741,79,0,2,0
2025-05-07 18:31:04,677b7d38054b92e7d2682612,0,1,6,374,6,0,0,0
2025-05-07 15:53:29,677b7d38054b92e7d2682612,0,1,0,43,0,0,0,0
2025-05-07 12:00:37,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,1,0,24,0,0,0,0
2025-05-07 19:45:14,671b657b6dc858aa8fb90ccd,0,0,6,113,1,0,0,0
2025-05-08 05:38:01,677b7d38054b92e7d2682612,0,30,37,1365,3,0,0,0
2025-05-07 19:50:12,,0,49,28,686,1,2,4,15
2025-05-07 19:37:59,671b657b6dc858aa8fb90ccd,0,1,0,6,0,0,0,0
2025-05-07 20:45:39,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7",0,2,16,86,0,0,4,0
2025-05-07 13:10:40,677b7d38054b92e7d2682612,0,0,1,1,0,0,0,0
2025-05-07 15:30:14,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,6,0,202,2,0,0,0
2025-05-07 08:01:06,677b7d38054b92e7d2682612,3930,2,1,42,0,0,0,0
2025-05-07 20:30:17,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",8900,0,2,67,3,0,0,0
2025-05-07 20:35:12,677b7d38054b92e7d2682612,0,2,6,68,0,0,0,0
2025-05-07 17:48:24,677b7d38054b92e7d2682612,0,6,5,172,11,0,0,0
2025-05-08 00:30:35,,5423,54,2,76,0,0,0,2
2025-05-07 16:26:27,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,0,1,26,1,0,0,0
2025-05-07 13:00:30,677b7d38054b92e7d2682612,0,2,0,71,1,0,0,0
2025-05-07 19:21:25,677b7d38054b92e7d2682612,0,0,3,71,1,0,1,0
2025-05-07 22:13:36,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,0,18,13,0,0,0,0
2025-05-07 18:50:51,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,5,1,41,2,0,0,0
2025-05-07 08:00:07,677b7d38054b92e7d2682612,0,10,11,207,4,0,0,0
2025-05-07 14:37:21,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,2,9,0,0,0,0
2025-05-07 13:18:10,67a5b2a163b8fc3a5270bb5b,0,2,2,17,0,0,0,0
2025-05-07 21:16:36,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,15,16,546,2,2,4,2
2025-05-08 06:30:12,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,15,4,148,14,0,0,0
2025-05-07 13:16:13,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",682,15,1,21,0,0,0,0
2025-05-07 12:05:31,"6792168e63b8fc3a5239de7d, 677b7d38054b92e7d2682612",115500,86,18,844,24,0,0,0
2025-05-07 17:45:07,671b657b6dc858aa8fb90ccd,0,0,0,10,0,0,0,0
2025-05-08 06:30:39,,18398,2,7,354,1,0,1,0
2025-05-07 20:01:01,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",32223,1,1,369,9,0,0,1
2025-05-07 17:24:04,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,1,0,2,0,0,0,0
2025-05-07 21:18:52,,54354,9,62,1381,6,0,0,0
2025-05-08 06:30:09,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,8,1,85,9,0,0,0
2025-05-07 13:10:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,0,0,12,0,0,0,0
2025-05-07 08:02:44,"6792168e63b8fc3a5239de7d, 6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,0,51,18,4,0,0,0
2025-05-07 13:53:33,677b7d38054b92e7d2682612,0,0,6,26,3,0,0,0
2025-05-07 22:03:44,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,0,1,21,0,0,0,0
2025-05-07 09:10:54,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,0,0,17,1,0,0,0
2025-05-07 22:04:31,677b7d38054b92e7d2682612,11339,8,2,257,1,0,0,0
2025-05-07 12:17:14,671b657b6dc858aa8fb90ccd,0,15,3,36,9,0,2,0
2025-05-07 11:49:50,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a, 675a94104ea656c7061d6994",0,0,0,0,0,0,0,0
2025-05-07 20:20:51,,18555,11,9,408,1,0,1,0
2025-05-07 21:17:35,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_6818a9dd12843bed5fe3dd60",0,5,19,346,92,0,0,0
2025-05-07 10:13:34,"671b657b6dc858aa8fb90ccd, 677b7d38054b92e7d2682612",0,1,0,4,0,0,0,0
2025-05-07 13:29:23,671b657b6dc858aa8fb90ccd,0,0,0,9,2,0,0,0
2025-05-07 09:30:02,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,0,0,0,0,0,0,0
2025-05-07 19:13:49,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,4,5,61,9,0,0,0
2025-05-07 13:18:08,677b7d38054b92e7d2682612,0,2,0,25,0,0,0,0
2025-05-07 16:30:08,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,4,0,0,0,0
2025-05-07 10:00:42,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",1204,0,0,4,0,0,0,0
2025-05-07 14:59:30,67a5b2a163b8fc3a5270bb5b,432,0,0,2,3,0,0,0
2025-05-07 13:14:07,677b7d38054b92e7d2682612,0,0,0,10,0,0,0,0
2025-05-08 07:03:27,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7, 6712337860d187c89f968c13, 6712337860d187c89f968c13_671237fd60d187c89f96a970, 677b7d38054b92e7d2682612",0,2,15,19,1,0,0,0
2025-05-07 20:30:43,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",64457,39,14,2123,17,0,1,0
2025-05-07 20:31:31,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a, 675a94104ea656c7061d6994",0,1,0,6,0,0,0,0
2025-05-07 13:08:53,677b7d38054b92e7d2682612,0,0,0,2,0,0,0,0
2025-05-08 07:02:04,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,9,0,0,0,0
2025-05-07 20:45:36,,0,59,28,1078,1,16,0,21
2025-05-07 21:16:44,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ea326dc858aa8fb0c4e4",0,3,0,9,1,0,0,0
2025-05-07 21:26:03,677b7d38054b92e7d2682612,0,38,7,808,5,0,0,0
2025-05-08 05:00:14,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,1,1,11,0,0,0,0
2025-05-07 08:30:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,1,4,14,0,0,0,0
2025-05-07 13:13:57,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",8758,1,0,7,0,0,0,0
2025-05-07 20:49:33,67a5b2a163b8fc3a5270bb5b,0,3,0,49,1,0,0,0
2025-05-07 22:02:52,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,1,1,11,0,0,0,0
